id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
590705394954177195,Hidden away in New Farm ~ 1 Bed/1 Bath/1 Car,3384506,Andy,,New Farm,-27.46491,153.04439,Entire home/apt,213,7,49,2025-10-27,1.16,132,47,14,
590868883661066770,Evolution Apartments-One bedroom-One Bathroom,51963189,Angela,,Brisbane City,-27.46761,153.02033,Entire home/apt,295,1,7,2025-09-06,0.16,12,339,2,
591331790440476992,Private self-contained studio unit in greenslopes,85812545,Char And Carmelo,,Greenslopes,-27.50792,153.04626,Entire home/apt,119,7,43,2025-10-17,0.98,2,60,11,
592450879090050996,Classy 2 BR Apartment in South Brisbane,138649185,Sidharth,,South Brisbane,-27.47341,153.0168,Entire home/apt,,3,2,2024-01-10,0.08,39,364,0,
592903421419559965,"Central South Bank Apt w/ City Views, Study & Park",78924442,Lee,,South Brisbane,-27.474805302331717,153.0154508446948,Entire home/apt,139,1,180,2025-10-25,4.10,291,352,54,
593730348440132239,"Stunning Apt w/ Sunset Views, Car Park, Gym & Pool",78924442,Lee,,South Brisbane,-27.473990919767058,153.01477156895857,Entire home/apt,170,1,166,2025-10-26,3.78,291,72,48,
596561992728304342,"Lovely, quiet 2 bdrm unit w/ Pool and Tennis court",25043846,Stacey,,Salisbury - Nathan,-27.55531,153.03833,Entire home/apt,100,2,45,2025-10-26,1.04,3,46,20,
596596937250949993,"Lovely, quiet 1 bedroom w/ pool & tennis court",25043846,Stacey,,Salisbury - Nathan,-27.5558,153.03942,Entire home/apt,90,2,12,2025-09-27,0.27,3,47,4,
596968405599968296,Cfamily W02 double bedroom sunnybank,12037538,Cfamily,,Sunnybank,-27.57473,153.06294,Private room,,1,44,2025-05-13,1.01,29,0,8,
596972383012707645,Cfamily W03 double bedroom sunnybank,12037538,Cfamily,,Sunnybank,-27.57577,153.06217,Private room,,1,32,2025-07-06,0.76,29,0,5,
598371899978840756,Central Cosy 2-Bed with Pool and near QUT & CBD,279001183,MadeComfy,,Kelvin Grove - Herston,-27.45159,153.01257,Entire home/apt,151,3,50,2025-09-01,1.16,68,290,12,
598853267033130865,spacious 4 bedroom house in Algester,164771379,Cara,,Algester,-27.60978,153.03822,Entire home/apt,156,2,62,2025-10-12,1.62,10,167,15,
599717579732894059,Spacious and Charming Newstead Apartment w Parking,66698412,Emma,,Newstead - Bowen Hills,-27.44485,153.04521,Entire home/apt,,2,14,2024-02-10,0.32,1,0,0,
600456160127231617,"Pet-Friendly 3BR, 2 Lounges, Near Westfield",100690165,Linda,,Carindale,-27.50823,153.10107,Entire home/apt,,3,48,2025-10-11,1.45,1,0,17,
600891382459234396,Contemporary Vintage! ~ 3Bed/3Bath/2Car/Pool/Views,3384506,Andy,,Bardon,-27.45668,152.98584,Entire home/apt,,14,93,2024-02-17,1.33,132,0,0,
601728504535704194,Monkey Magic Private Karaoke Bar in the Valley,52903541,Shannon,,Fortitude Valley,-27.45866,153.03686,Entire home/apt,,1,218,2025-10-18,5.04,1,140,34,
603040839124667022,Cfamily W01 master room sunnybank,12037538,Cfamily,,Sunnybank,-27.57394,153.06069,Private room,,1,27,2025-06-14,0.63,29,0,5,
603310641261655661,“Robyn’s Nest” 100m walk to waterfront,55077968,Prue,,Brighton (Qld),-27.29545,153.06246,Entire home/apt,135,3,121,2025-10-26,2.83,1,132,34,
603705278215354646,Central modern apartment with pool & city views,13836855,Basil,,Newstead - Bowen Hills,-27.452484,153.047836,Entire home/apt,,3,2,2024-07-26,0.05,1,0,0,
603743814884149279,Cfamily W05 lovely granny flat sunnybank,12037538,Cfamily,,Sunnybank,-27.57457,153.0628,Private room,80,1,54,2025-10-18,1.24,29,63,13,
603781149949758324,Quiet 3BRM Apt near Gabba w/ Free Parking & WiFi,78924442,Lee,,East Brisbane,-27.483440702351874,153.0425157903099,Entire home/apt,175,3,129,2025-10-26,2.97,291,341,27,
603820407093774393,Studio for Clean Guest (No Laundry),97043811,Xuehui,,Wooloowin - Lutwyche,-27.42296,153.04471,Entire home/apt,,30,12,2025-10-14,0.28,2,25,5,
604077619493990616,2 bed 2 bath: 3 week minimum 19 Aug-Sept 15,9335220,Kristin,,Newstead - Bowen Hills,-27.45343,153.04012,Entire home/apt,245,21,0,,,1,101,0,
605158321362466642,Private Room with Ensuite and Separate Entrance,88017615,Suzy,,Coopers Plains,-27.563,153.04426,Private room,66,2,53,2025-10-13,1.24,3,338,15,
605377572282474979,Great location 2 ensuited bedroom unit,181536380,Rodger,,Paddington - Milton,-27.45944,153.01002,Entire home/apt,237,1,311,2025-11-02,7.15,1,55,97,
606687239977246771,Cfamily H04 comfy single bedroom,12037538,Cfamily,,Coopers Plains,-27.56086,153.04518,Private room,,1,15,2025-04-09,0.35,29,51,2,
606707958597653898,Cfamily H03 double bed room in good location,12037538,Cfamily,,Coopers Plains,-27.56009,153.04461,Private room,62,1,11,2025-10-24,0.34,29,52,3,
606895823115293868,Beautiful comfy room in super convenient apartment,253808370,Mariya,,Indooroopilly,-27.503713607788086,152.9743194580078,Private room,115,5,47,2025-07-09,1.19,1,199,12,
607050061721711577,Spa Villa with Media&Gaming Rooms,44821743,Hakima,,Upper Kedron - Ferny Grove,-27.41056,152.92125,Entire home/apt,565,3,22,2025-08-05,0.53,1,270,2,
607715243154459244,Cfamily H02 single bedroom coopersplains,12037538,Cfamily,,Coopers Plains,-27.56136,153.04644,Private room,,1,18,2025-06-23,0.45,29,141,6,
607818880019013040,"Breathtaking View Luxury Apartment, Check Out 3pm",454841171,Ying,,South Brisbane,-27.47117,153.01656,Entire home/apt,,2,33,2025-07-28,0.77,1,140,10,
608134509509702676,Cfamily W04 single bedroom sunnybank,12037538,Cfamily,,Sunnybank,-27.57624,153.06167,Private room,,1,32,2025-06-29,0.78,29,0,1,
609697625431847282,Cfamily H01 double bedroom coopersplains,12037538,Cfamily,,Coopers Plains,-27.56002,153.04474,Private room,55,3,15,2025-10-04,0.36,29,64,9,
610950036342632524,Brighton Palms Guesthouse,95421198,Citlali,,Brighton (Qld),-27.30610253318695,153.0451934885839,Entire home/apt,120,2,154,2025-10-31,3.83,1,0,46,
611770262165853334,"Great 4-bedroom house w pool,  close to Southbank",158338193,Mats,,South Brisbane,-27.48654,153.02355,Entire home/apt,,21,12,2024-12-10,0.35,1,0,1,
611791071147808189,Walkabout Creek B&B Private Studio,78389810,Tallulah,,Enoggera Reservoir,-27.44279,152.92671,Entire home/apt,82,1,117,2025-11-02,2.73,1,153,33,
611829066472470097,Convenient 2 Bedroom Unit in Paddington,25719050,Ashleigh,,Paddington - Milton,-27.46613,152.99471,Entire home/apt,185,2,113,2025-11-08,2.62,1,313,43,
613395117201068400,Chermside deluxe 3 bedroom brand new apartment,456078677,Wendy,,Chermside,-27.38664,153.02879,Entire home/apt,362,2,36,2025-08-24,0.88,4,314,7,
614040825782811582,Tropical Oasis in Brisbane close to city/airport.,20557331,Shane,,Nudgee - Banyo,-27.36254,153.08643,Entire home/apt,287,2,85,2025-09-30,2.06,1,267,24,
615997808845764174,Funky Studio/1BRM- Short walk to SthBank & WestEnd,456684540,Jacqueline,,South Brisbane,-27.474358202285252,153.01312901427858,Entire home/apt,167,3,259,2025-10-25,6.05,1,78,67,
616059505455660250,Luxury Heritage Apartment in Teneriffe,13245449,Stephen,,Newstead - Bowen Hills,-27.45656,153.04853,Entire home/apt,323,3,29,2025-10-12,0.68,1,161,10,
616884139149613860,South Brisbane private apartment 2beds 2baths 1car,456860997,Truc,,South Brisbane,-27.4783,153.01832,Entire home/apt,225,3,7,2025-05-06,0.17,1,178,1,
617383271705019843,The Leaf Home / Secure yard/ Carpark/ Pets,402581840,Hollie,,Ascot,-27.42971,153.07246,Entire home/apt,291,5,6,2024-12-26,0.15,5,179,1,
619042107749801308,Spacious 2BRM Apt Close to Gabba w/ Parking & Wifi,78924442,Lee,,East Brisbane,-27.48311,153.04335,Entire home/apt,,1,82,2025-10-06,1.92,291,331,18,
619050040931052180,"Stylish 3BRM Apt w/ City Views,Free Parking & WiFi",78924442,Lee,,East Brisbane,-27.483257157416595,153.04367376357655,Entire home/apt,160,1,100,2025-09-21,2.35,291,338,10,
623516880199781608,Room 3 double story house in Sunnybank,158952816,Lindsay,,Sunnybank,-27.58802,153.0652,Private room,76,1,184,2025-10-26,4.33,4,84,41,
624130431370388678,Cosy Two Bedroom Condo with Pool and A/C,458499191,Nazmus,,Toowong,-27.48344,152.99502,Entire home/apt,176,2,91,2025-11-02,2.23,1,56,27,
624162234822814617,Two Bedroom Loft Style Unit with Pool & Parking,161218980,Kangaroo Point Real Estate,,Kangaroo Point,-27.46928,153.0376,Entire home/apt,192,5,21,2025-05-19,0.50,13,223,2,
624393285548760214,New Modern apartment next to Westfield Chermside,456078677,Wendy,,Chermside,-27.38806,153.03005,Entire home/apt,152,2,28,2025-09-08,0.70,4,247,9,
624714088709246642,"2 BR Brisbane Sky Home. City, Bridge & River Views",63028156,George,,Fortitude Valley,-27.456226,153.0354,Entire home/apt,516,1,80,2024-03-14,1.90,28,42,0,
624779112135076602,Peaceful One Bedroom Residence with Parking,160241246,Finespot,,Greenslopes,-27.500764541736245,153.0432117165329,Entire home/apt,156,2,38,2025-10-10,1.24,11,327,16,
624879283756186317,Light & spacious boutique two bedroom apartment,458677986,Shenay,,Fortitude Valley,-27.45569,153.03139,Entire home/apt,181,1,53,2025-10-25,1.27,2,50,7,
625222075996913085,Sleek 2-Bed with Balcony and Communal BBQ Area,279001183,MadeComfy,,New Farm,-27.46224,153.04026,Entire home/apt,275,3,34,2024-11-21,0.86,68,165,2,
625500764838674886,Private Room{Ensuite} In An Apartment @The Valley,157130244,Ugo,,Fortitude Valley,-27.45604,153.03855,Private room,125,1,79,2025-10-20,1.86,1,38,13,
626323022696066658,"Prime position 2 x Bed, parking, pool, views",63028156,George,,Fortitude Valley,-27.456347,153.035324,Entire home/apt,220,1,62,2025-10-13,1.47,28,327,2,
626446352788251002,"Cosy, green home in Forest Lake",459009519,Ishara,,Forest Lake - Ellen Grove,-27.62999,152.95398,Entire home/apt,,3,52,2025-09-21,1.24,1,249,15,
627012177866152795,Lovely 2 Bedroom Queens Apartment in Brisbane,130980238,Seabeda,,Brisbane City,-27.46278,153.032,Entire home/apt,572,3,0,,,1,363,0,
631361700325795922,Tangalooma Beachfront Villa 23,30558520,Paula,,Moreton Island,-27.178221,153.373001,Entire home/apt,,2,10,2025-09-20,0.24,31,0,4,
632894499783988502,Bulimba’s Home from Home,73511490,David James,,Bulimba,-27.44354,153.05866,Entire home/apt,365,1,12,2025-10-11,0.34,7,320,3,
634116215964400199,Ensuite Room in the heart of New Farm,15862282,Burak,,New Farm,-27.462194,153.0401,Private room,,4,8,2024-10-15,0.21,2,0,0,
634527421395502614,"Sprawling + bright West End aerie w/ pool, parking",9627204,Sam,,West End,-27.47642,153.00639,Entire home/apt,,65,26,2025-02-03,0.62,2,80,1,
636299561347299106,Lovely 1 bed apartment with views just 1k from CBD,2828094,Nicola,,South Brisbane,-27.474373,153.013062,Entire home/apt,160,28,49,2025-08-24,1.19,1,56,17,
637865650088034165,Spacious 3BRM Apt Near Gabba w Free Parking & WiFi,78924442,Lee,,East Brisbane,-27.48252,153.04314,Entire home/apt,181,1,89,2025-10-11,2.13,291,352,11,
637877131220726493,"Cozy Studio Near Gabba w/ AC, Comfy Bed & Laundry",78924442,Lee,,East Brisbane,-27.482447154462566,153.04387358413658,Entire home/apt,123,1,64,2025-09-06,1.53,291,351,26,
637890766069949361,"Cozy Studio near Gabba w AC, Free Laundry & Q Bed",78924442,Lee,,East Brisbane,-27.483618519676135,153.0417715196584,Entire home/apt,139,1,101,2025-09-25,2.41,291,355,26,
638570717078135539,3 bedroom city apartment with amazing river views,81408648,Anissa,,Brisbane City,-27.471903,153.024948,Entire home/apt,775,4,4,2025-07-20,0.13,3,133,2,
639016765424808364,"Heritage Woolstore Apartment | Teneriffe, Brisbane",393990420,James,,Newstead - Bowen Hills,-27.45361,153.04973,Entire home/apt,158,2,131,2025-10-26,3.14,2,238,39,
640124437078852623,Luxury 5 bed rooms,221786140,Victoria,,Kuraby,-27.60013,153.10192,Private room,,7,11,2024-05-20,0.27,5,0,0,
640306891331786834,New Farm House + Pool,23875919,Holly,,New Farm,-27.46191,153.04416,Entire home/apt,351,2,94,2025-10-21,2.26,20,209,21,
640840709268833608,Stylish Valley Pad w Mountain Views & Rooftop Pool,78924442,Lee,,Fortitude Valley,-27.455126804803967,153.03220427287744,Entire home/apt,158,1,108,2025-10-11,2.60,291,349,16,
642300007969978690,Large 2-bedroom apartment with big balcony,31761510,Danielle,,Toowong,-27.48056,152.99643,Entire home/apt,160,90,6,2025-03-12,0.16,4,103,2,
643615708443497110,"Lvl30 Garden, River views Balcony Pool Wifi Parkin",53227228,Karen,,Brisbane City,-27.47190094,153.02900696,Entire home/apt,315,1,37,2025-09-05,0.89,10,72,3,
644542446667704428,Family Fave for Long Stays,13657485,Angela,,Nudgee - Banyo,-27.37464,153.07308,Entire home/apt,,28,3,2025-08-22,0.08,5,0,1,
645139468185780331,Little Single Bedroom next to Roma Park + FREE BUS,434053004,Sara,,Spring Hill,-27.46431,153.0216,Private room,90,1,133,2025-10-29,3.27,6,245,45,
645376135175389149,Top of the Town! 2Bed/2Bath/1Car/Balcony/Views~CBD,3384506,Andy,,Brisbane City,-27.46475,153.02984,Entire home/apt,394,7,103,2025-10-27,2.50,132,49,39,
645770381375641122,"Stylish central apartment w. pool, gym and more",141418263,Kateryna,,South Brisbane,-27.47319,153.01407,Entire home/apt,240,2,169,2025-10-17,4.11,1,89,33,
645860534869726470,Level 51 CityVibes Wifi Netflix Parking Pool Views,53227228,Karen,,Brisbane City,-27.471854,153.028831,Entire home/apt,318,1,70,2025-09-14,1.70,10,64,23,
645990984065038612,Lovely private room & bathroom in large apartment,31761510,Danielle,,Toowong,-27.48066,152.99664,Private room,113,2,46,2024-12-12,1.32,4,4,4,
646818595371453150,"Private place, Granny Flat.",50016162,Roma,,Wishart,-27.55642,153.09918,Entire home/apt,92,3,30,2025-10-27,0.74,1,355,8,
648640354168363209,Stylish Valley Pad w/ Spectacular Rooftop Pool,78924442,Lee,,Fortitude Valley,-27.45464,153.03099,Entire home/apt,132,1,141,2025-10-28,3.39,291,348,40,
648757623104400191,Convenience and comfort 1BR Apartment Walk To Que,420886736,Paul,,Brisbane City,-27.46669,153.02595,Entire home/apt,189,3,40,2025-10-25,1.00,3,310,8,
648912750964021533,Cozy Studio in Brisbane CBD Anzac Square,420886736,Paul,,Brisbane City,-27.4666883,153.0259469,Entire home/apt,180,2,28,2025-03-30,0.68,3,323,1,
649008844716808499,Home away from Home! 2Bed/1Bath/Car/Pool~2kms CBD,3384506,Andy,,Fortitude Valley,-27.45321,153.03138,Entire home/apt,,7,88,2025-11-03,2.14,132,53,27,
649355754687556261,1BR Self-Contained CBD Apartment | Balcony,35111594,James,,Brisbane City,-27.47262,153.02916,Entire home/apt,128,2,106,2025-10-31,2.57,1,339,20,
649442695351270533,"City, SouthBank parklands & galleries. Nice studio",48206443,Maria,,South Brisbane,-27.47222,153.01649,Entire home/apt,,1,97,2025-10-19,2.35,8,0,18,
649474806554525885,South Bank and city. Nice apartment,48206443,Maria,,South Brisbane,-27.47211,153.0178,Entire home/apt,,1,23,2025-10-23,0.57,8,0,13,
649615960800996514,"Bright & Cozy 2 Bedroom In South Bank, Brisbane",138649185,Sidharth,,South Brisbane,-27.47699,153.01634,Entire home/apt,586,3,0,,,39,360,0,
649657713617176389,A Homey 2 BR Apartment in Brisbane City,138649185,Sidharth,,Brisbane City,-27.46723,153.02806,Entire home/apt,560,3,0,,,39,363,0,
649679561616920702,Stylish courtyard Woolstore,10440464,Jonathan,,Newstead - Bowen Hills,-27.45788,153.04858,Entire home/apt,,90,28,2024-12-27,0.70,12,7,1,
650887862509177376,Your oasis in western Brisbane,464118186,John,,Fig Tree Pocket,-27.51758,152.95871,Entire home/apt,310,2,4,2025-09-12,0.10,1,346,2,
651076737337278429,CASSA ONE - Riverside Serenity w/ Media Room,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,193,2,32,2025-11-02,0.82,36,145,4,
651792543197941843,CASSA ONE - Luxurious Urban Living w/ Riverview,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,212,2,28,2025-05-24,0.70,36,136,1,
651806772141858656,CASSA ONE - Luxury & Private 1b Apt in Bne CBD,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,193,2,26,2025-07-14,0.66,36,152,4,
651816648190203996,"CASSA ONE - Luxury 1Bed Apt w/ Gym, pool, BBQ",464306667,Yu-Chun,,Brisbane City,-27.470414,153.0219769,Entire home/apt,193,2,54,2025-08-22,1.34,36,150,16,
651819719309011269,CASSA ONE - Luxury Riverside Living in BNE CBD,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,212,2,60,2025-11-01,1.50,36,147,9,
651822110587098298,CASSA ONE - Luxury River-View 1 Bed Apt in Brisban,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,211,2,50,2025-10-26,1.24,36,153,21,
651822901861026197,CASSA ONE - Luxury 2b Apt in Brisbane City w/ Pool,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,237,2,19,2025-11-10,0.46,36,54,3,
651824314845215504,CASSA ONE - Luxury River-View 1Bed Apt in Bne CBD,464306667,Yu-Chun,,Brisbane City,-27.4705056,153.0219312,Entire home/apt,193,2,77,2025-08-24,1.89,36,138,11,
651839868022662842,"One bedroom, private bathroom, separate entrance",23361729,Alessandro,,Toowong,-27.4815414,152.9863688,Private room,73,3,95,2025-11-06,2.34,1,193,28,
653041826987556558,Stylish Pad w/ Amazing Rooftop Pool & Car Park,78924442,Lee,,Fortitude Valley,-27.455280782000703,153.0336925191434,Entire home/apt,165,1,117,2025-10-19,2.86,291,349,27,
653086349967456115,Sarah's River City Retreat,29022254,Sarah,,Brisbane City,-27.46246,153.03362,Entire home/apt,,5,18,2025-01-28,0.47,2,0,1,
653125213871015164,Stunning Sub-Penthouse & Breathtaking River Views,383844359,Yujie,,Brisbane City,-27.4686387,153.0193924,Entire home/apt,,2,21,2024-11-10,0.53,5,0,0,
654865002154311188,"Pool, Peak Location, Gym, Compact and Cosy Studio",97177917,Olivia,,South Brisbane,-27.4733,153.01271,Entire home/apt,174,1,152,2025-10-18,3.70,135,152,54,
655257163594230850,Stylish 3BRM Apt near Gabba w/ Free Parking & WiFi,78924442,Lee,,East Brisbane,-27.48205,153.04377,Entire home/apt,175,1,82,2025-10-26,2.01,291,339,13,
657438569836525440,"Parking, pool, gym, spa Fresh double room, ensuit",25009494,Bronia,,Fortitude Valley,-27.46085,153.03717,Private room,106,1,427,2025-11-05,10.41,1,6,131,
658303574534961324,Luxurious 1 Bedroom for 2 in Brisbane City,138649185,Sidharth,,Brisbane City,-27.47238,153.02539,Entire home/apt,779,3,0,,,39,363,0,
658315085998609205,Heart of Brisbane; George St. 1-bedroom,138649185,Sidharth,,Brisbane City,-27.47231,153.02588,Entire home/apt,585,3,0,,,39,363,0,
658348198001117006,"Lovely, bright two bedroom apartment, free parking",130983048,Jessica,,Clayfield,-27.42105,153.04994,Entire home/apt,168,7,17,2025-05-29,0.70,1,97,7,
659249296528518536,Luxury 1 BDR Skytower City River Views,465192823,James,,Brisbane City,-27.47207,153.02994,Entire home/apt,150,2,134,2025-11-01,3.31,1,328,43,
659764207908948583,Heart of Brisbane; George St. 1-bedroom,138649185,Sidharth,,Brisbane City,-27.47135,153.02399,Entire home/apt,530,3,0,,,39,364,0,
659796161309545454,Home from Home 6 Guests Max (Heated Pool Oct-May),466653042,Shaun And Kim,,Jindalee - Mount Ommaney,-27.541597218155744,152.94141535767213,Entire home/apt,157,4,89,2025-11-02,2.18,1,238,26,
660494027386687217,"Stylish Apt w Mountain Views, Car Park & Roof Pool",78924442,Lee,,Fortitude Valley,-27.45643036946276,153.03183214358162,Entire home/apt,126,1,165,2025-10-26,4.03,291,343,60,
662557177360303573,Self contained unit in Mount Gravatt,60666067,Ilinca,,Mount Gravatt,-27.53915,153.07479,Entire home/apt,143,2,40,2025-09-10,0.99,1,120,19,
662732003454123457,Urban Retreat -Newly Renovated ‘Loft Style’,457988253,Bee,,New Farm,-27.4619,153.04322,Entire home/apt,431,2,17,2025-08-11,0.51,1,356,6,
663214737468184034,"Modern 2 Bedroom apt w/ pool, large balcony, views",284189960,Paola,,West End,-27.48491,152.9995,Entire home/apt,,3,17,2025-01-16,0.48,2,0,7,
663230160572806363,Cozy Ensuite 10min to city & airport  free parking,47925891,Mana,,Windsor,-27.4332,153.03142,Private room,86,1,42,2025-11-07,1.04,1,25,11,
663252431095734882,Luxe 3 Bed Penthouse Resort style complex,63028156,George,,Fortitude Valley,-27.4562267,153.0354082,Entire home/apt,580,1,53,2025-05-29,1.33,28,311,2,
